"ehat","Z","delta_y","delta_d","tau_c_hat"
0.661485193560644,1,15.5080305352583,0.776106770026966,19.9818261277627
0.325430978372365,1,4.86993360322838,0.624968277704331,7.79228926805197
0.330387520441058,0,2.22544453502538,0.71346259523902,3.11921683053311
0.537997771915109,1,27.6421776603506,0.901832912941709,30.6511076094839
0.302260608085464,0,3.3987003411309,0.642484016608147,5.28993757552692
0.253854654643787,1,1.64998627311778,0.629693859193152,2.62029913271182
0.322940446588402,0,11.6670790251378,0.642263978025517,18.1655509639593
0.254763457181937,0,3.24245130492007,0.606203827518563,5.34878065384828
0.251359408820224,0,6.6127467331081,0.599680807419801,11.027110841783
0.210851294983076,0,1.49575746443591,0.57739109648498,2.59054473396235
0.354141025215992,0,8.15275989082347,0.636826873015718,12.8021605812829
0.326574213588593,0,6.74363278309278,0.625302545817302,10.7845919198658
0.37642411833637,1,2.70270444031523,0.663332574526204,4.0744334653634
0.617068719063363,0,16.3728733334177,0.747586837670547,21.9009652235652
0.298110527683351,0,2.92936302568506,0.647702315650053,4.5226996336196
0.202878077553975,0,22.161856847605,0.656097255294012,33.7783105610978
0.586626986055908,0,13.8239495261146,0.720815469564901,19.178208723044
0.17525191090363,1,-6.68193140090508,0.638063514701207,-10.472204172392
0.231576784386313,0,-0.0017189364440966,0.64338409976589,-0.00267171110495592
0.312090009406568,0,0.488135384533325,0.643344125200931,0.758746937155709
0.384403259597213,0,5.98781359190604,0.667086127413197,8.97607272261135
0.408994830123155,0,12.6138989060682,0.640293149954793,19.7001934300856
0.211064801190337,0,-0.6685502924183,0.633948547487639,-1.0545813143161
0.330897697298763,1,0.612618567054321,0.656090717992728,0.933740640209928
0.422274764197385,0,7.00157993380096,0.681094851260641,10.2798896817994
0.455551496923911,1,17.1226687087562,0.704795407718724,24.294523660673
0.318498557451362,0,9.26394833006836,0.629454837728746,14.7174154121928
0.352842065838729,1,10.5522871860882,0.620131539048429,17.0162078875723
0.334674178317078,1,17.180516238383,0.684127174975679,25.113044572442
0.209099211670661,0,0.620229773029706,0.603203311727039,1.02822673710779
0.254124156346896,0,11.1342145240139,0.587289723116018,18.9586401494282
0.310558722189333,0,10.5363032717483,0.633158033199391,16.6408743461844
0.519990154682951,0,19.1900936640306,0.732469321828632,26.1991773472804
0.161619468278385,0,15.180946435979,0.637825578301237,23.8010938294626
0.314882761501682,1,6.78607742650325,0.614164832390367,11.0492771135909
0.435159751557557,0,10.3653769709449,0.667350557492587,15.5321320325113
0.502841253444809,1,25.8602715658864,0.78730433415411,32.8466013002088
0.47562584604433,1,10.8468232614197,0.681843569954531,15.9080817644772
0.283517610978108,0,8.11630454409934,0.594747299913596,13.6466437851478
0.270756353997244,1,10.159248712586,0.621195927206194,16.3543388931683
0.376904952615215,0,15.6947774021031,0.679642076526244,23.0927100369087
0.386694200924624,1,0.568452638944857,0.713772472067946,0.796405943336443
0.154041571580319,0,-7.2381631991591,0.617297351271517,-11.7255698315404
0.692522964244723,1,22.6698479121663,0.819153848809747,27.6747132972716
0.40344668921542,0,5.86514680582792,0.657110251135963,8.92566627242338
0.251444369988467,0,2.72340361248129,0.610003071422766,4.46457360637422
0.231177414850246,0,4.63294066354827,0.587418098171085,7.88695594836599
0.443498552009254,1,24.7484982375406,0.769083960621772,32.179189145399
0.644781885377247,0,14.0384091804014,0.76603491341296,18.3260696537385
0.177241704749914,0,-2.14609577356647,0.625825906231429,-3.42922169280229
0.656188281070596,0,13.7832216065269,0.780732659582754,17.6542142016873
0.344108319478409,0,8.60474191464261,0.620213206900821,13.8738450244234
0.258331000884089,0,1.44328415471105,0.638867532646807,2.2591289758169
0.400415249128933,0,15.5036689167958,0.682793346524593,22.7062390043916
0.465232094565779,0,8.54132585267652,0.691081287966166,12.3593649566369
0.239453860561152,0,1.21432904849248,0.623533465946226,1.94749618875662
0.528566521061426,1,18.5867608887165,0.730207463815035,25.4540823119067
0.27370836542706,1,16.2441240378936,0.618161098092685,26.2781402582826
0.245101495484913,0,5.35856105340495,0.584029308511868,9.17515777942514
0.22526188765768,0,-3.66206153300365,0.63088023367382,-5.80468579856795
0.235998401732594,0,-4.77854508719154,0.677885591776357,-7.04919111006573
0.495016502317525,0,7.43106000781438,0.697516248299579,10.6536012973604
0.529205168123445,1,10.0387335862085,0.704751292435997,14.244363499511
0.646086967502928,1,22.0211022656365,0.786387148563536,28.0028765803989
0.440926610863354,1,5.86826225354949,0.676280473029608,8.67726111809911
0.178619797728648,0,-1.15079170531664,0.602050911351707,-1.91145247622484
0.276045718083967,0,12.4679725121985,0.59866651458538,20.8262399991311
0.237177893925948,0,10.6344103370373,0.58018599937036,18.3293122353489
0.188707802923546,0,-4.54655183641302,0.606489244300998,-7.49650860115927
0.371126096037745,0,1.01368818239801,0.68428340628216,1.48138647392542
0.468568718981736,0,6.65315605925864,0.748024304418879,8.8943046635728
0.61076988904973,0,11.9422216103929,0.747958014111951,15.9664331220141
0.356859653605908,1,13.9286104837793,0.626668537663764,22.2264397311305
0.250589634442705,0,-0.873737712817807,0.613409995073095,-1.42439432000727
0.268219494706266,0,4.07110371606917,0.607031582526137,6.70657645048291
0.364796341067709,1,3.29104814624966,0.650759624642425,5.05724083306183
0.356750396645142,0,5.15042310214213,0.637953985470913,8.07334575759454
0.371218885128216,0,10.4334409153627,0.6273388900599,16.6312675344685
0.65877542998545,1,15.3422243534552,0.77401028724538,19.8217318377725
0.346625012538855,0,0.317895219379953,0.674690685882148,0.471171791803098
0.372231763280456,1,2.16699389174328,0.666642410820671,3.25060910702575
0.467948943838765,1,27.2501441203305,0.73858018939547,36.8953087445181
0.31328051984773,1,7.79284888889037,0.608799220428558,12.8003595067101
0.364870158528191,1,18.0779538287813,0.696435034763599,25.9578466423904
0.679308574450349,1,18.5583923421396,0.790299824971426,23.4827235888741
0.6757550982333,1,14.8206365633487,0.831410707797831,17.8258908916441
0.504843479802536,0,8.74148565823865,0.696340742584819,12.5534599997556
0.206439147700145,0,-1.62484520004705,0.659658440846505,-2.4631613869171
0.677887280521027,1,16.7551973118231,0.854003975081239,19.6195776608993
0.528167997466547,0,6.10330581696148,0.741817651783634,8.22750146520055
0.226207902784052,0,3.77203725028962,0.581647942910443,6.48508654808465
0.537422118693973,1,15.582513891188,0.715760573820849,21.7705675069611
0.169771174809228,0,-5.24581589132103,0.596538685197229,-8.79375641763559
0.297681312376569,1,1.98674017446784,0.671320347725716,2.95945174490609
0.595438696055036,0,13.5071840037764,0.733648837945002,18.4109662622936
0.370925246483398,0,17.3202661702207,0.691098219737743,25.0619458646463
0.270688926850864,0,5.82209772180655,0.604218450021419,9.63574965577459
0.409094409030437,0,14.587263141061,0.643462737878265,22.6699423018039
0.187510389647895,0,10.7242611726943,0.604560596033902,17.7389350927743
0.323128431861633,0,15.0211449868271,0.664783479070408,22.5955449552263
0.304274696123476,0,-0.142800110691196,0.645572734171857,-0.221199104504282
0.3479479794595,0,15.7425523724901,0.674742441261907,23.3312022629676
0.348290610647786,0,11.0478912837942,0.618436753562648,17.8642217173385
0.546882497120357,1,13.0398815547058,0.711365677561928,18.3307713121577
0.265449533777696,0,-3.03398362607299,0.664033867606078,-4.56901940410188
0.420921613335362,0,3.52687496433977,0.685326377101602,5.14627056856576
0.494531979896487,1,7.91198491309913,0.69445252781137,11.393125658329
0.443572091491461,0,7.51703495161877,0.670589194211119,11.2095974950235
0.18286001327007,0,17.6483376005882,0.610148551080244,28.9246570680902
0.386640375667114,0,0.110273779960211,0.73238337207505,0.150568382850875
0.158082006034355,0,-2.88230766659668,0.615324055344302,-4.68421093172425
0.554864472760445,0,10.8577275320974,0.733453409745168,14.8035681446622
0.28197603276821,0,19.468182338183,0.697718766780785,27.9026210345574
0.234292386683587,0,2.24079618443889,0.587969067242422,3.8110783530641
0.214487994688014,0,-5.51071873519316,0.667631136694281,-8.25413680146647
0.5745072805255,1,13.3460609320826,0.723388289964783,18.4493737557355
0.66201302540601,1,28.8244751124415,0.856980100692009,33.6349409854042
0.500695912935602,1,7.60228415377126,0.699827118369946,10.8630888318228
0.193706169885159,0,-0.617069843974048,0.609664254390813,-1.01214699653112
0.380012100509512,0,7.08424466922076,0.649326149957785,10.910148420299
0.447042518474297,1,14.3659065113438,0.685935977758908,20.943509273679
0.651692219746398,0,19.6625726143083,0.775609663214189,25.3511186707306
0.288271251002401,0,-1.71048865565219,0.658251670059719,-2.59853295244508
0.254614389686186,0,6.72845312171675,0.584289302986635,11.5156192100793
0.500632755844096,1,20.4054039223672,0.737842901983785,27.655485832424
0.606101405674006,0,13.9331911703658,0.739226522728048,18.8483377448994
0.653395722162217,1,15.5818082516418,0.768706799978914,20.2701579484782
0.419511822991626,1,10.6161549964007,0.663061573019949,16.0108132161074
0.373758529807543,0,8.32949928727336,0.63579928766223,13.1008314241749
0.660862846316081,1,16.2401490045884,0.870592072043173,18.6541429977357
0.437446569393545,0,3.25705536704728,0.703593859678434,4.62916968680748
0.317572160554682,1,-0.852233520733157,0.670190335121518,-1.27162908217504
0.322192602918276,1,5.12419447713018,0.632738923083409,8.09843410953668
0.481652101802753,1,7.034406492571,0.69215068240453,10.1631142920115
0.333464728611017,0,-0.706281588081569,0.684153499296675,-1.03234374859976
0.53753850976871,0,7.86735546147955,0.723115942970934,10.8797980987065
0.690940204023156,1,18.4434644882702,0.804349982033847,22.9296511471721
0.180124825841893,0,-5.22579485507861,0.608739821900568,-8.58461146629601
0.68307808797371,1,26.3710129766178,0.849781863869602,31.032685089952
0.233185297567772,0,-0.232557154097691,0.652944819039612,-0.356166627433768
0.43869356073532,1,4.03266026637917,0.692229668761695,5.82561026832764
0.330252145624039,0,3.8765045717795,0.62952989491389,6.15777678407116
0.302318969953897,0,3.65646214153862,0.617099802031903,5.92523628997954
0.395477952491014,1,5.12024290379255,0.65631826677138,7.80146334945166
0.476830276091836,0,10.2403148057891,0.681744070917965,15.0207610782747
0.541374558430173,1,19.0386408227688,0.736185523927999,25.8611996622618
0.452570164861915,1,6.87497750231846,0.714220391005979,9.62584881206635
0.561613713524343,0,7.06751234467114,0.765586338071554,9.23150269697027
0.700671760056353,0,20.7683696606586,0.831989868879963,24.9622867266609
0.345913388699204,0,-0.889115909211466,0.706171606474942,-1.25906493699137
0.367479411650288,1,7.6755516309719,0.636734967953793,12.0545470521872
0.330267445254156,0,2.42745727079039,0.703105720112524,3.45247834195105
0.389901102013806,1,12.7572698127622,0.633952310156803,20.1233903692326
0.299039635102901,1,7.41054768076799,0.603407193435128,12.2811722521579
0.278103453465647,1,4.8090150305926,0.606813813431193,7.92502564073206
0.665859692024635,1,28.0439827288449,0.848166383183706,33.0642469270924
0.319465126485361,0,2.53544934197831,0.630209252745064,4.02318647486435
0.535909945801939,1,14.8319810639405,0.687944950852882,21.5598370851512
0.495838666761449,1,12.1070233644486,0.691042625828443,17.5199371383702
0.386300121050059,0,24.8152667150662,0.705555677988466,35.1712380599279
0.281778981768584,0,8.06838416491765,0.59406899567536,13.5815607676095
0.216335823851644,0,21.6421164218982,0.65285286651224,33.1500672387603
0.460482316123729,1,5.06671932935917,0.695703188747255,7.28287495488235
0.54929342108969,1,7.16064903395449,0.744935907049089,9.61243640720708
0.317016125228414,1,14.3228653443891,0.617580237158571,23.1919101075631
0.456309379436121,0,7.87387652568114,0.675463873108098,11.6569913494412
0.173199503054213,0,-5.11580140935448,0.598391342056278,-8.54925706607792
0.223084357724857,0,6.9589950067451,0.569294407658273,12.2238949006545
0.582814030459231,1,34.203600625689,0.888744017687173,38.4853230457729
0.326374020857328,1,11.7640825501818,0.643612874664888,18.2781964333871
0.633616799251647,1,15.7778341378568,0.755137878968824,20.8939778777913
0.438627192912517,1,18.4124869298496,0.711161967674159,25.8907081182467
0.331613296296958,0,-0.44664290769106,0.675810052989981,-0.660900064618721
0.596129436398012,0,11.3404059068372,0.740101546260399,15.3227701848999
0.348945367881479,0,4.01024511209723,0.674798731955799,5.94287588607964
0.542592794353622,1,7.26234705585901,0.735657614014093,9.87191176644288
0.52264212051249,1,20.2144867451273,0.740550482528196,27.2965681908899
0.587878637140755,1,23.944864721318,0.783946902176528,30.5439879344355
0.560273247540556,0,16.1554485195402,0.697253523816016,23.170121007238
0.184631320544127,1,-1.87544196012815,0.629677432055641,-2.97841698725901
0.532447108437013,1,5.72294955744486,0.759250716194342,7.53762813175929
0.584705806443555,1,14.710687852946,0.713467557917167,20.6185799055685
0.197397064411726,0,0.230940500138523,0.597655696654865,0.386410606359345
0.586464555738745,0,19.0080600243181,0.747819366989469,25.4179830897396
0.444280478273154,1,3.12886345930802,0.713156742334485,4.38734330557659
0.57753604710083,0,8.14533505268397,0.861765307354938,9.45191803750476
0.428277726955811,0,7.9329162912133,0.671815812969333,11.8081714334036
0.334202004547449,1,3.98470117496405,0.631039234614584,6.31450622463715
0.428965120278075,1,24.2343888171333,0.762275212347338,31.7921774505908
0.280048049373171,1,14.0581075842946,0.606866445242814,23.1650764257856
0.420948484939124,1,8.15842262402597,0.664223420805122,12.2826482302249
0.212746386962804,0,-5.80425223036213,0.676770382608858,-8.57639811007615
0.223925642141389,0,-0.246805104052893,0.63991994378521,-0.38568121911158
0.307225946057963,0,1.99822256051131,0.684209480175918,2.92048359224363
0.304892249853008,0,-2.78159722738946,0.718750555056218,-3.8700453277172
0.231655477210391,0,4.64786679899445,0.587629615825285,7.90951761760144
0.273232853269094,0,5.64808706978363,0.598095808729052,9.44344867051612
0.366762701672816,0,2.87952148378967,0.655304181561649,4.39417535369226
0.401991321583,0,4.92336371434413,0.711972304672524,6.91510566075834
0.58546987987818,1,14.4016026337747,0.729409256407304,19.7442005393647
0.157873957956938,0,-7.64501968068732,0.637503969842023,-11.992113057087
0.373366216320415,0,-0.485041815038814,0.737074055999274,-0.658063882578567
0.216334760610248,0,-2.81273714604744,0.608031276966177,-4.62597444013378
0.276746715597512,1,2.93109067889669,0.606909488148181,4.82953510553956
0.461350388667169,0,27.0443882864225,0.735814277338761,36.7543673985705
0.486008150995669,0,17.1897645543179,0.711566698223311,24.1576293511746
0.354905557139244,1,23.9130654642246,0.693166583476876,34.4982952644346
0.305729728532929,0,1.9550066207465,0.683607643317572,2.85983727633411
0.440835106820556,0,12.2306655243203,0.6523172580842,18.749566062748
0.441445469517953,1,17.6068711737492,0.663275634599685,26.5453308629008
0.450618308093873,0,4.37673207902493,0.696910924172204,6.28018865427264
0.207523372493943,0,-3.89140074764519,0.615780959592521,-6.31945611020555
0.652121590425852,0,12.5441470672721,0.793696159987937,15.8047218818127
0.415043021248078,0,4.20913064472968,0.673626969964926,6.24845921021961
0.21853867077639,1,11.8033221721191,0.619819959264297,19.043146313212
0.381355641680052,0,9.03720322567293,0.635855685514369,14.2126640235392
0.568312776750175,0,12.7839287318112,0.716875559415345,17.8328422051901
0.279870274175394,0,-0.850089182814612,0.635681950236447,-1.33728696008816
0.163990660053772,0,12.4635658672059,0.613173332051266,20.3263338695947
0.177147304826971,1,-6.60912723824778,0.639094476483718,-10.3413931452061
0.254378790897469,0,-0.3024059144769,0.61083572372208,-0.495069136811798
0.429295348673938,0,8.28653788848454,0.66349569748967,12.4892111883115
0.69486361662229,0,18.9665437025976,0.810683898478924,23.3957325884778
0.309597118381087,0,13.756814143342,0.652886636669034,21.0707546619853
0.350307510308075,0,5.46519104003226,0.648565090224391,8.42658836006948
0.445027477480069,0,10.1832983388717,0.66152153514777,15.3937518248699
0.289412834401162,0,-2.00099513544092,0.666197195548087,-3.00360786387682
0.247201045994288,1,4.40264323408009,0.590622627782313,7.45424070630558
0.316378808880304,1,-0.183040074184124,0.656275935829116,-0.278907185516222
0.572180917769281,0,9.95541936767003,0.731240198908581,13.6144311848953
0.465619717564457,1,2.99136452094097,0.746501191330338,4.00717983531958
0.33039508163916,1,33.5470591457271,0.917789158383443,36.552032500379
0.353537198173815,0,13.8418315726031,0.625454745547969,22.1308282831496
0.350813728596779,0,6.76899706466582,0.634381924393532,10.6702237317638
0.6738397880705,1,18.6863709617532,0.866373366129709,21.5684965538929
0.380356657277587,0,1.99678610318277,0.675233557557047,2.95717841750492
0.492268983209262,0,7.34882085637631,0.696405192112683,10.5525072753726
0.453049911633086,1,17.9374014931536,0.710148052198621,25.2586787186409
0.18872123403068,0,-2.0002508806887,0.64101512315988,-3.1204425736923
0.461130935525793,1,2.846447142181,0.744562102734583,3.82298149707961
0.559172368046304,1,12.1858729675836,0.716195257129798,17.0147356412543
0.251760890253088,0,-4.25995544368274,0.68512226886265,-6.21780321161443
0.580207019373542,1,14.073161859326,0.714422624791826,19.6986508698919
0.438713825034392,1,12.1753254480707,0.651552332827884,18.6866423994326
0.169034350722984,0,-6.92412887910989,0.634631068299941,-10.9104788986432
0.503817708058536,0,18.5630129881337,0.683357148881182,27.1644381251089
0.385074806933076,1,2.12882063416004,0.677050445931885,3.14425704458396
0.454159815959715,0,11.4583825980055,0.659901597245938,17.3637746079512
0.327797223922862,1,2.58804283634855,0.692407534340642,3.7377450532988
0.518818951484499,1,12.1387205112408,0.699300224941068,17.3583821058599
0.401183618381885,0,8.13440501171119,0.652918347448627,12.4585333579575
0.23178422478289,0,6.0555832449964,0.574712150526996,10.5367238876777
0.243234065996937,0,8.55454332683316,0.605350004292123,14.1315656499194
0.382214279890565,0,1.00577515582197,0.695811200921233,1.44547134982931
0.207473731687777,0,-5.22068533794291,0.645883112628578,-8.08301879375057
0.338521990440004,0,4.04730990668077,0.663332692201631,6.10147811838968
0.373400739440266,0,18.9868231175364,0.656520089187827,28.9203992843918
0.356115813737439,1,10.6370846219572,0.621319489892497,17.1201528279721
0.241115880015965,0,-0.239462087872287,0.665891673849168,-0.359611175926082
0.60411851051261,0,9.48297185390625,0.853760622618243,11.1072958891272
0.186373963665506,0,-1.81256782404371,0.630571433783843,-2.87448451822042
0.266548506339037,1,7.0688629401447,0.589122450975748,11.9989705509215
0.283889261699226,0,19.9884991753664,0.648248642309386,30.8346178777288
0.342082448728544,0,8.01839803427611,0.621606626374022,12.8994732264186
0.562692648339341,0,13.5122037965857,0.706893171380565,19.1149162895382
0.258771309992378,0,3.35926492547005,0.607858712049648,5.52639101633157
0.231898789849055,0,-1.89084513704838,0.609932677458163,-3.1000882670007
0.36085896855809,1,4.65486683188706,0.671783519009442,6.92911734237057
0.697033575992099,1,18.8582961744576,0.81731834231515,23.0733793653025
0.195847578408223,0,-1.99541443670503,0.654418544719671,-3.04914103184499
0.363321392621299,1,17.8918063761086,0.647444799857334,27.634489272369
0.631570059326209,1,13.8979700351208,0.755554112118794,18.394407246553
0.281493075598318,1,2.12228713620209,0.64842306077307,3.27299762237301
0.546997227520379,1,5.84182930498541,0.796052840516478,7.338494390894
0.647009105200076,1,24.247841868692,0.802914204473624,30.1997918751337
0.336736618990301,0,12.8616893724298,0.652476053980452,19.7121247499684
0.636094274427895,1,13.9360651396489,0.773997769286832,18.0053040107463
0.38409786875291,0,4.42089961148278,0.705072101034786,6.27013833761757
0.385059270989001,0,4.32987536646635,0.655139254996318,6.60909162967298
0.590764743945698,0,10.6564223483156,0.740464166586948,14.3915436143719
0.634644030479103,0,15.1718375340425,0.748539200893064,20.2685945050591
0.626908527159444,1,14.2398995492477,0.751493530898884,18.9487985774341
0.330006767904496,1,23.1973875107752,0.683284814167511,33.9498069176878
0.659022650421584,0,16.7763496748214,0.873476054934324,19.2064219506083
0.700629040412987,1,21.1398085899274,0.82884452286477,25.5051556796937
0.58405862105295,1,15.2050466127927,0.710840543120792,21.3902354894365
0.435828058533138,0,24.4750886101424,0.765467168551184,31.9740540361344
0.515914077637952,1,6.75228625480689,0.718429604061142,9.39867485504153
0.647248380842813,0,14.1706149843695,0.76772299970515,18.4579789713371
0.246894552384848,0,3.01065468067024,0.602917094925609,4.99348037401677
0.235038341206013,0,0.734166402924362,0.628851092140562,1.16747257355523
0.304266516489924,1,4.87799178586313,0.616210737961903,7.91610967701882
0.233199177414086,0,14.9660619661272,0.64846325880333,23.0792751369529
0.321619561998299,0,-0.735040532318272,0.671815610066348,-1.0941105286995
0.268072197247578,0,0.368869960575128,0.687670413008818,0.53640516386503
0.238497470101891,0,-3.2350078540215,0.636895332560372,-5.079339867379
0.457149961368447,0,5.39761839337046,0.689861268043151,7.82420849438505
0.322192101731452,0,7.95355244522208,0.626191758921021,12.7014645784012
0.672384797100045,0,27.3342768212381,0.844890999415448,32.3524298875829
0.25074592584972,0,11.1582635435075,0.622518916393772,17.9243766729963
0.175327726445122,0,15.7358258978937,0.64565997372385,24.3716918165722
0.699889631014695,1,19.7761009920522,0.828164397721367,23.8794387279442
0.562693490598903,0,17.4924703898495,0.698878188153014,25.0293551671406
0.172687017309484,0,5.43779851959995,0.568152420329063,9.57102060121558
0.492782842915971,1,18.2837548871629,0.720399260592788,25.380030057385
0.350400581448859,1,14.9342804868846,0.669183660875455,22.3171624772591
0.601400377747654,0,13.9042207890387,0.731819946439317,18.9995105444856
0.492436190403892,0,6.01863430511851,0.708576619904856,8.49397811901649
0.487158387881896,0,14.7639681254257,0.69797697706524,21.1525144962564
0.741762056184308,0,27.7217233412925,0.843077377070033,32.8815884464063
0.301684137994161,1,4.80582904124322,0.615199034182317,7.81182800072309
0.403848451624617,0,7.59124490191508,0.653934270530878,11.6085748124996
0.509730787900734,0,4.17629533652362,0.799105134262189,5.2262151217181
0.487065319942313,0,9.92031211961299,0.68577611546736,14.4658174816314
0.394489305191582,0,0.350694107728666,0.735643458182012,0.476717496537429
0.307755403286592,1,8.96267952700832,0.625246754295488,14.3346278336258
0.348955090012442,0,18.5607311779258,0.6982554357023,26.5815777850087
0.197527000002116,0,-0.135048577836421,0.604366519028714,-0.223454763929444
0.230455240570843,1,16.6176715672916,0.611594676242766,27.1710533345051
0.351958872750847,0,-0.452646393717822,0.69979606612592,-0.646826147828578
0.172939318440246,0,-6.77140024385634,0.636796044333685,-10.6335463357685
0.31365451517945,0,13.4999568139997,0.613222930351024,22.0147619174514
0.338480015885285,0,5.99185954606871,0.634075701198782,9.44975424029105
0.401906691215597,1,4.69074794933231,0.721378987721962,6.50247377477017
0.321610837809668,0,2.59489563867667,0.631039523127371,4.11209685538652
0.308312195411598,0,3.93968560597282,0.6385134504896,6.1700902352988
0.345212763793486,0,4.83723160295597,0.633597557744837,7.63454900327128
0.294713932192017,1,2.88927512982261,0.615713916736134,4.69256102759298
